frame,t,cx,cy,geo_cx,geo_cy,peak_x,peak_y,area,eq_radius,sigma_x,sigma_y,sigma_maj,sigma_min,orientation_deg,ellipticity,radius_mean,radius_std,radius_min,radius_max,boundary_roughness,circularity,perimeter,halo_area,halo_radius,core_flux,peak_intensity
19,0.76,1317.977681414092,624.2270875021422,1317.978128846943,624.2273902338941,1328,485,48740.0,124.5569100957388,55.72452957616913,70.15142770932201,70.82112218187017,54.87089081691856,102.5331406502245,0.22521856295909948,123.49616335350446,11.620714758852381,104.1618603147933,142.9772085420501,2.4910626170463064,0.8537457764592666,847.0,16907.0,141.42223659387878,12428610.0,255.0
20,0.8,1317.9859956111418,624.1773356760943,1317.986366804707,624.1775800565829,1327,485,48778.0,124.60545585275527,55.77620707382914,70.14299697876805,70.81930120859518,54.91495130683812,102.61168380268685,0.22457648734645774,123.5539842161673,11.587515730212877,104.15608756793773,143.02665282976741,2.499519117834293,0.8666462492661499,841.0,16816.0,141.4263756571196,12438315.0,255.0
21,0.84,1318.0089685280304,624.2492536831996,1318.0090825594448,624.2494540259211,1328,484,48995.0,124.88231609629453,55.87715341956738,70.31353422038943,70.97541407939447,55.03398918027147,102.46034309485505,0.22460488756417274,123.81878677666258,11.579880957939826,104.40761992891498,143.56580378621123,2.438669046891696,0.8561895473402006,848.0,16805.0,141.69074630426033,12493689.0,255.0
22,0.88,1317.8699581223893,624.3677542798163,1317.8700842839942,624.3679516744556,1327,485,49001.0,124.88996249856082,55.88927102607514,70.30771145934608,70.97596614452627,55.03814255884555,102.52213617070913,0.2245524006425922,123.82447541763334,11.580524232758297,104.5356588526417,143.58001231585865,2.4579844538579243,0.8603478565160116,846.0,16852.0,141.72088395325997,12495221.0,255.0
23,0.92,1317.9760227170043,624.0974924771115,1317.9761623164763,624.0976753670473,1328,484,49040.0,124.93965270662912,55.889907222045764,70.36770489208872,71.03986711443382,55.03301646677707,102.53435174010325,0.2253220803731556,123.87291965346971,11.632937867356878,104.45398435259385,144.16117782417814,2.4324059797003974,0.8713012436756732,841.0,16845.0,141.76261020133373,12505170.0,255.0
24,0.96,1318.0880097804884,623.8945296482439,1318.0883910386965,623.8946639511202,1327,484,49100.0,125.01606061472312,55.918893912598435,70.40215218656361,71.06914657161472,55.06870376621231,102.48742397700755,0.22513908745589262,123.95915989271849,11.597150147589828,105.06756592544392,143.70165889466728,2.317724109839174,0.8539914147612947,850.0,16828.0,141.7730516776093,12520438.0,255.0
25,1.0,1318.0571144347693,623.9424407260121,1318.0575103278454,623.942550723458,1327,484,49139.0,125.06570072240146,55.94909192061491,70.41821567846766,71.07475798795224,55.112655198553306,102.4012249327041,0.2245818802802627,124.01982656965365,11.59627560077722,105.33617775220586,143.271457141104,2.399206757884766,0.8793224087624749,838.0,16761.0,141.80910865433918,12530370.0,255.0
26,1.04,1317.9575286331815,623.9472522398296,1317.957724499929,623.9472873558559,1327,484,49343.0,125.32503626158177,56.0644157533268,70.57834902311981,71.25517289626517,55.20165215022602,102.55964365535773,0.2252962149065334,124.2679975452619,11.638182939222485,105.1950583129663,143.41742016307677,2.413597606905606,0.878773278379145,840.0,16689.0,142.13222195748133,12582430.0,255.0
27,1.08,1317.9490454368,623.8498934438676,1317.949423517254,623.8501550120566,1327,484,49351.0,125.33519534853829,56.081265337150356,70.55957027714729,71.21881673317743,55.241663829374616,102.42027248820072,0.22433892665840693,124.28135006646325,11.619617725155235,105.20871224103972,144.14961491512972,2.434637852150818,0.8916075142608784,834.0,16769.0,142.15821101280093,12584447.0,255.0
28,1.12,1317.99298092478,623.889136190355,1317.9933083998787,623.8894774082685,1327,484,49465.0,125.47987296806292,56.1567335843163,70.64675864737555,71.33929499625849,55.27429984791502,102.70132875749191,0.22519139205379068,124.42153277661575,11.67633662876247,105.16274182051394,143.89626139029966,2.453704836926385,0.8788522842254726,841.0,16839.0,142.2502825211063,12613485.0,255.0
29,1.16,1317.9813186779188,623.808219959411,1317.981591989481,623.8085566906038,1328,484,49435.0,125.44181608815974,56.138087035757856,70.62245382409607,71.30403059425376,55.26980207296414,102.61036555938455,0.22487127849097754,124.38317254032229,11.657780093601676,105.03741976133806,144.4332952186007,2.4617723296941167,0.8762342394266079,842.0,16883.0,142.21591446376988,12605853.0,255.0
30,1.2,1318.0146061098765,624.016562933585,1318.0146701740186,624.0168150546338,1327,484,49420.0,125.42278331787624,56.077730617761596,70.68392064446388,71.37036007448849,55.20145117430307,102.60819071836843,0.22654935302708434,124.35484489665723,11.726539628396075,105.13442628230219,144.25054659313622,2.4380011079564845,0.8595571429226717,850.0,16865.0,142.26017479520755,12602055.0,255.0
31,1.24,1318.0416324076593,624.0323271509806,1318.0418680851924,624.032604518517,1327,484,49441.0,125.44942838774833,56.124767042274044,70.63458709866325,71.30053669061272,55.276286396417454,102.46678830652945,0.22474235171226953,124.39544375072248,11.635847234218716,105.10661715199562,144.24547723420267,2.392841772291393,0.8599223938332621,850.0,16864.0,142.20466214758392,12607390.0,255.0
32,1.28,1317.9434629834695,624.2530523376215,1317.9437184108253,624.2533980387025,1328,484,49661.0,125.72822776836246,56.2717851654802,70.7816712972938,71.46646570993026,55.39948624562745,102.62721890390254,0.2248184418341861,124.67281288872366,11.6978358929931,105.19340900228256,144.04652623826678,2.502425412169134,0.8886633863439074,838.0,16904.0,142.5131315125554,12663491.0,255.0
33,1.32,1317.820986034325,624.3068571540944,1317.8212264625918,624.3070385661061,1327,484,49655.0,125.72063234988967,56.24363123548849,70.81006777103778,71.50433170611615,55.35830831550303,102.68716550016121,0.22580482895740517,124.65404273924942,11.737365617978384,105.3130602046543,143.95221093709256,2.4164290958639554,0.8885560187855002,838.0,16866.0,142.50414798845472,12661973.0,255.0
34,1.36,1317.766064396875,624.28597043856,1317.766235594618,624.2861567546911,1327,484,49721.0,125.80415673158124,56.29635318737477,70.83362830194658,71.51674394167408,55.42596518417152,102.60272049649384,0.2249931676227528,124.73369425574646,11.700809870731847,105.3689433553633,143.9519374827426,2.503501571719228,0.8961418671398077,835.0,16919.0,142.5706189202511,12678814.0,255.0
35,1.4,1317.7818334829985,624.3029496972729,1317.7821574673035,624.3030449589908,1327,484,49623.0,125.68011569893721,56.229772316097446,70.77868779290438,71.46326794478587,55.35712488069925,102.61162214940207,0.2253765259731837,124.60170169444379,11.701230571255955,105.37544144851431,143.9417670494495,2.448431927619361,0.8590406017825294,852.0,16832.0,142.56966601257594,12653807.0,255.0
36,1.44,1317.7834456668497,624.2049281754919,1317.783599822788,624.2052035925732,1328,484,49658.0,125.72443011648403,56.29280114222456,70.75623244529146,71.45451672283647,55.40375375546352,102.75829650403482,0.22462908859396458,124.67748606769653,11.65747501028258,105.44461741246354,144.03380487345007,2.469112999618598,0.8864927058119416,839.0,16908.0,142.4538693039085,12662739.0,255.0
37,1.48,1317.7479244857543,624.1819744313763,1317.7480218253568,624.1820927376326,1327,484,49667.0,125.73582272801309,56.31042852063006,70.73715082349294,71.43337417126585,55.424560632543596,102.75428150478247,0.22410832085770094,124.68497121408832,11.602080491584392,105.64209306270853,144.04245811857848,2.4188643276856476,0.8866533734657398,839.0,16875.0,142.41498721180895,12665054.0,255.0
38,1.52,1317.7773706777334,624.0348928547469,1317.7774865443487,624.0350347145802,1327,484,49979.0,126.13013042718887,56.47740052783682,70.97747249734196,71.6902188154039,55.56987402084107,102.86395458810843,0.22486114648458977,125.08197894818129,11.680361215508096,105.65334789430398,144.1902932925977,2.3937043127297013,0.8879846015021712,841.0,16856.0,142.8859732023077,12744615.0,255.0
39,1.56,1317.982851272083,623.9330472098962,1317.9830494906842,623.9330785086754,1326,484,49969.0,126.11751148321092,56.478593937910915,70.95085784004905,71.64238728429723,55.59877827478807,102.69616491503403,0.22394017868002625,125.08077000056605,11.652987782561775,106.418896938782,144.08401993151625,2.4308376433847303,0.881506723272323,844.0,16862.0,142.90684243935863,12742053.0,255.0
40,1.6,1318.1687704119743,623.8289234012796,1318.1692144755511,623.8291069680075,1326,484,50043.0,126.21086179206382,56.49825711894075,71.05105897896233,71.76419990650761,55.58961819700451,102.84755891063652,0.22538510469809314,125.15708226158657,11.767175429617474,105.24025204841342,144.48088160043375,2.4919743450032374,0.8870110254602153,842.0,16873.0,143.0212303843022,12760892.0,255.0
41,1.64,1318.2527597020776,624.2188388867111,1318.2534986005599,624.2187724910036,1327,484,50020.0,126.18185490360018,56.51266466631924,70.99586661474173,71.7000911502196,55.616465845253465,102.79874675090075,0.22431805939087535,125.13717103007826,11.701864257351287,106.13476220078707,144.01725570784964,2.5024419805328377,0.8824064179407552,844.0,16931.0,142.84032756555735,12755000.0,255.0
42,1.68,1318.367587091263,624.3028838974843,1318.3677680997284,624.3029407064089,1327,484,50056.0,126.22725404133541,56.52938497586729,71.02469606303731,71.7260074151067,55.63684639593348,102.76969399957916,0.2243141867085796,125.18439687522684,11.709635132347962,106.56955669901679,143.97964536463138,2.5254401383683325,0.8809526941946888,845.0,16889.0,142.94866343593608,12764254.0,255.0
43,1.72,1318.3717070399298,624.4433471928176,1318.3721841332026,624.4433628495473,1327,484,50029.0,126.19320621922903,56.536440301672634,70.98054156228325,71.68223142959337,55.64408378016328,102.79169820019766,0.22373951437578832,125.12978303059906,11.693411949365242,105.7774904512014,143.8499121922525,2.549216442458452,0.8931157835407311,839.0,16918.0,142.8618885151785,12757329.0,255.0
44,1.76,1318.578809304047,624.3475419393285,1318.5792556994202,624.3478036380968,1326,484,50356.0,126.60494709398587,56.7457825203892,71.17696045136056,71.88172952251898,55.85034014039016,102.8202838657277,0.2230245361181319,125.55072009484333,11.683962848073568,106.57431631400244,144.8625638640061,2.5694517445443235,0.8862324969807367,845.0,16911.0,143.35274969183936,12840692.0,255.0
45,1.8,1318.5561539920232,624.2784035550801,1318.5565436607976,624.2785199595053,1326,484,50377.0,126.63134341971116,56.77550133349928,71.16517002432352,71.86610207702806,55.88561844084071,102.80318697560497,0.22236469175772233,125.60067893119866,11.657878765511969,106.57769185095444,144.99183346958674,2.5558890807462316,0.8950559288876303,841.0,16811.0,143.45581133278108,12846068.0,255.0
46,1.84,1318.589840235342,624.2256826393423,1318.5902410930612,624.225860904794,1326,484,50354.0,126.60243287116798,56.743286907722656,71.18366256026655,71.89483308543672,55.83947886758271,102.87038255343624,0.22331721945545813,125.54603326767042,11.696111287484038,106.36603769242895,144.28228478275616,2.56097825583429,0.8925234933162217,842.0,16863.0,143.43374126709688,12840199.0,255.0
47,1.88,1318.6958309531096,624.1269412684135,1318.6960611171744,624.1270562555809,1327,484,50395.0,126.6539644631471,56.77263073354087,71.21077870204395,71.93486985268561,55.85231510900555,102.97798264466915,0.22357105499204055,125.62048893707059,11.704468585729305,106.6955633151087,145.0062410585324,2.554110732807906,0.895375737663857,841.0,16907.0,143.45430623823555,12850683.0,255.0
48,1.92,1318.5845984330422,624.122795848459,1318.585115873362,624.1230299546022,1327,484,50443.0,126.71426750279132,56.76770570199871,71.27484870864397,71.97477342185466,55.87762038581732,102.75137783463092,0.22364992997879374,125.65522360714026,11.726986438280514,106.55702140309062,144.3448098199073,2.609397150287785,0.9026569581229882,838.0,16817.0,143.48672465583388,12862886.0,255.0
49,1.96,1318.5359284357135,624.258231222891,1318.5363227098744,624.2582749935546,1327,484,50423.0,126.68914472457882,56.773661929862634,71.24757428784149,71.97451213677672,55.84921784144166,102.98800640282599,0.22404173111575076,125.63420172968459,11.723195817198595,106.59888193511698,145.01571969415565,2.5265030494524003,0.9131634965935943,833.0,16812.0,143.51068178044568,12857810.0,255.0
50,2.0,1318.4020443845102,624.3585872815702,1318.4023981765931,624.3585769497572,1327,484,50455.0,126.7293387791602,56.79842076962195,71.25941205054046,71.98858015173653,55.871358811547985,103.0109007361086,0.22388580669624114,125.67969125296446,11.715091491435581,106.6200172870709,144.87436899439655,2.4970834629727863,0.8964417669179465,841.0,16898.0,143.4904459427285,12865975.0,255.0
51,2.04,1318.4374382820283,624.1910118385676,1318.4377968272736,624.1912700758696,1327,484,50745.0,127.09301780348305,56.97344775601039,71.45010477006613,72.18114627116607,56.04438726438894,103.01865542833107,0.22355919572342986,126.04198073783833,11.721195516306553,107.50402229199173,145.36638839591413,2.5590825786459552,0.8930786412599786,845.0,16780.0,143.88477891162856,12939910.0,255.0
52,2.08,1318.4494690985753,624.2882885663212,1318.4498111277248,624.2885614228378,1327,484,50828.0,127.1969138578044,57.00449294769475,71.5357705474673,72.27688879824213,56.0618411193408,103.0799407519182,0.22434623222597405,126.13092441689341,11.770943296364226,107.70517690334704,144.95691796658699,2.5789807080010547,0.8861301324313479,849.0,16951.0,144.02519548284428,12961069.0,255.0
53,2.12,1318.7425954199653,624.2325467745684,1318.7432453721938,624.2325718786924,1327,484,50780.0,127.13683974526381,56.9813779255502,71.46363447429762,72.16369893453238,56.0921477450861,102.75963993474835,0.22270963693292034,126.10272892452085,11.67618791624553,107.41628995803089,145.08487651378744,2.4989415833411956,0.9065226066521084,839.0,16912.0,143.91837523961243,12948810.0,255.0
54,2.16,1318.82185152684,624.4709723048825,1318.8222077947628,624.4709516221055,1327,484,50829.0,127.19816510011414,57.0191246454244,71.49744390916918,72.20314533320831,56.12281946647759,102.80798359891024,0.2227094926754516,126.15392682759013,11.717205604976153,107.35014733070597,145.60211356667926,2.5873724983062067,0.911738960698036,837.0,17094.0,143.951582919484,12961346.0,255.0
55,2.2,1318.5089565698418,624.7526234393259,1318.5094978445306,624.7526032952107,1327,484,50801.0,127.16312566157985,57.04326169302437,71.4222583565306,72.13474058202083,56.13957511854205,102.9013080298623,0.22174011210716793,126.11243678031818,11.63662532258665,107.51752097061598,145.11928817734852,2.493023572280746,0.9090632224412886,838.0,17049.0,143.84720053660863,12954178.0,255.0
56,2.24,1318.5148705691709,624.4545780519613,1318.5153245014862,624.454735143009,1326,484,50801.0,127.16312566157985,57.029588042119606,71.44021099716545,72.14997856074518,56.1289430976337,102.86698256722644,0.2220518395528407,126.11878139410304,11.654944350969734,107.47031772633581,145.37867814697924,2.54579392850003,0.8753190572811514,854.0,17059.0,143.88084535661756,12954178.0,255.0
57,2.28,1318.32064350756,624.3393998297727,1318.320995909377,624.3394037130271,1326,484,50848.0,127.22193636583822,57.0454817433744,71.51445266845526,72.25795677638993,56.100727359845834,103.1222825008584,0.22360484765081845,126.16454735255718,11.744219555916448,107.70086731423629,145.85393901265073,2.589054509170975,0.8781843173997782,853.0,17137.0,143.9625889174194,12966188.0,255.0
58,2.32,1318.2281557720526,624.3551397791136,1318.228493355351,624.3551545175749,1326,484,50868.0,127.24695395331499,57.0349711056773,71.5514111779997,72.29351640780484,56.09135277369478,103.09319747880535,0.2241164137419227,126.18595481370429,11.76253767399342,107.79360630473764,145.90469138670002,2.536622330961387,0.8952433604022582,845.0,17107.0,143.9542204570619,12971287.0,255.0
59,2.36,1318.1698034215262,624.4444403546979,1318.1702928951938,624.4446113918864,1326,484,51247.0,127.72011093504703,57.289825458904275,71.74639100967231,72.4826784513927,56.35539058986741,103.06594040839917,0.22249850869322307,126.67255772706565,11.687287878980962,108.85330548811073,146.15283867013326,2.464433962792914,0.904052013198918,844.0,17083.0,144.4137368480777,13067911.0,255.0
60,2.4,1318.2531572945136,624.3159256459841,1318.253581885614,624.3164161624048,1326,484,51230.0,127.69892509021207,57.28168920058899,71.75316538235933,72.51461862232364,56.31464060188998,103.26325542908674,0.22340292658515748,126.65515020423774,11.758648094302242,107.77477329583245,146.32035913502696,2.4949361093806126,0.8973614306115764,847.0,17069.0,144.40756404001294,13063558.0,255.0
61,2.44,1318.3840986580117,624.1483265150489,1318.3847670740756,624.1487758210004,1326,484,51218.0,127.68396825976781,57.267991376385545,71.7399549258401,72.47922586429208,56.32943979093234,103.08463359766417,0.22281951663774813,126.63534383803405,11.724870650100936,107.634926399015,146.92495495246234,2.4704412162198013,0.9035404221129468,844.0,17036.0,144.34401124370618,13060470.0,255.0
62,2.48,1318.4283097632601,624.0769124538756,1318.42888654642,624.0773405169048,1326,484,51228.0,127.69643240679525,57.27046671300244,71.75779244536349,72.5119308461292,56.31258313310767,103.19883770195749,0.22340251492401508,126.63519380446934,11.746577872328547,108.58889579035943,146.03190362543373,2.4622359877232194,0.9015791237455155,845.0,17055.0,144.37664754281752,13063034.0,255.0
63,2.52,1318.2412000650588,624.3256324757704,1318.2415293933952,624.3258060738543,1326,484,51236.0,127.70640284853653,57.297997523531265,71.7405824448469,72.50379552063559,56.329133890326524,103.28814100639181,0.223087102049789,126.6493711890463,11.730926391890723,108.77986543499202,146.0288119957419,2.4965550673303594,0.9103179143753424,841.0,17086.0,144.37725030251784,13065125.0,255.0
64,2.56,1318.3778849882517,624.3278830906611,1318.3782681651448,624.3280067119332,1327,484,51252.0,127.72634139711214,57.32179475732537,71.72533724125259,72.47789938988994,56.367244536178475,103.21750732142212,0.22228368908769403,126.68810682242737,11.690491237796968,108.61056274172863,146.02418618084735,2.509710552952656,0.9326498697828813,831.0,17079.0,144.40744611081908,13069204.0,255.0
65,2.6,1318.3966127470517,624.51416822782,1318.3970280983344,624.5143030090017,1326,484,51213.0,127.67773572996379,57.26235035074918,71.74833566050555,72.50254322947151,56.304366287199535,103.1999801013477,0.22341529304709395,126.63840653971444,11.748450814257625,107.77553179339971,146.4468270593295,2.492936441878875,0.9341871654422649,830.0,17047.0,144.345900231923,13059255.0,255.0
66,2.64,1318.4254562653373,624.4571833206566,1318.4258904858616,624.4573504139978,1327,484,51208.0,127.67150289590685,57.28215644029293,71.71776736062452,72.47356083347096,56.32287796055912,103.23163555282045,0.22284930790171498,126.62913765527612,11.71660999273551,108.59793592228361,146.3831091674508,2.510899301867001,0.9012271368931123,845.0,16935.0,144.4643641544849,13057972.0,255.0
67,2.68,1318.3154472131068,624.3467672171402,1318.3157689229026,624.3469865875325,1326,484,51221.0,127.68770763162733,57.25633266877146,71.7756749824899,72.54137273809181,56.283073753503224,103.27909300139706,0.22412450124549788,126.61934281756577,11.780892634250627,107.71187863601685,146.32439123699103,2.5044452281258276,0.9035933453287369,844.0,17060.0,144.47451989218263,13061301.0,255.0
68,2.72,1318.2265247970538,624.3460675379429,1318.2268101646582,624.3463288864582,1326,484,51197.0,127.6577895897917,57.26659014505043,71.71911096238603,72.47329224796663,56.30910348084975,103.21242023288825,0.22303649062624709,126.5960247652933,11.73190265144725,107.93768931685162,146.35851627640739,2.4952233917428717,0.8842118175329696,853.0,17038.0,144.47775273002358,13055180.0,255.0
69,2.76,1318.2102344501131,624.3962792099137,1318.2104026259055,624.396546701109,1328,483,51487.0,128.018831075529,57.42704188718118,71.92465946174288,72.68398677842646,56.46290680254843,103.23492444429684,0.2231726779837654,126.96592431647979,11.758439824036293,108.81203316975022,146.56429645962703,2.470374314884302,0.9018631266425577,847.0,16880.0,144.85003266639538,13129147.0,255.0
70,2.8,1318.1423793432507,624.2403432332376,1318.1425269944846,624.2404839586732,1325,484,51492.0,128.02504700009194,57.41435639967289,71.94489484056332,72.69605998849359,56.460243327121056,103.15724025184461,0.22333833035713835,126.96706796310174,11.7765137938415,108.85842576167501,146.4473416018959,2.477788587634199,0.8934916627767464,851.0,16805.0,144.83611862920725,13130430.0,255.0
71,2.84,1318.17535372461,624.12186829495,1318.1753933303587,624.1219081614837,1328,483,51547.0,128.09340226223932,57.50997105331737,71.90150693865591,72.66167776449942,56.54647694641142,103.28129822491948,0.22178404509620975,127.05030052198487,11.703082211489532,108.84247238602707,146.32542256605458,2.4508409202406374,0.9029141062606857,847.0,16931.0,144.89897949443383,13144477.0,255.0
72,2.88,1318.4081853795897,623.9580317341488,1318.4082782932073,623.9581436789401,1328,483,51629.0,128.19524606545644,57.51449539644322,72.0090058794122,72.77263264154345,56.54518588587072,103.2695137214971,0.22298831534107544,127.155745940712,11.750493351499966,108.734627155309,146.87688569687657,2.4070089620212864,0.9216789219937318,839.0,16973.0,144.9068206434186,13165376.0,255.0
73,2.92,1318.1012020530018,624.1409312376924,1318.1013526607496,624.1409829076392,1328,483,51602.0,128.16172106700176,57.48884646514914,72.00722357911073,72.76722840805505,56.523784244116875,103.23185719332751,0.22322471968906388,127.109311990293,11.77481679506053,108.82578241468866,146.85791851263463,2.461524468639168,0.9081612778854551,845.0,17009.0,144.87492559892692,13158488.0,255.0
74,2.96,1318.0722976487943,624.1667813787303,1318.072464611208,624.1670157068063,1328,483,51570.0,128.12197637602256,57.5056128872794,71.9339676276236,72.68520585591749,56.55309064831499,103.1956017280897,0.22194496139394426,127.09110893631534,11.702555274323213,108.941263123962,146.41243427181766,2.4915152759147774,0.9140770653834362,842.0,17075.0,144.81560833418467,13150317.0,255.0
75,3.0,1318.155848946552,623.9663776272271,1318.155954044403,623.966561869275,1327,483,51528.0,128.06979275097765,57.46747574059311,71.93074546317392,72.69848723527953,56.493122276835365,103.31458246173221,0.222911996861744,127.03674000674246,11.746269253426206,108.80490672053477,146.67590635964137,2.4379719405172775,0.9155059234119105,841.0,16895.0,144.85365596427692,13139614.0,255.0
76,3.04,1318.3976780750254,623.714922436721,1318.3977290342582,623.7150054255154,1328,483,51608.0,128.16917182447997,57.491509420543316,72.0044153668244,72.76239067726628,56.52914284419561,103.21769968558802,0.22309942927895787,127.12361639792911,11.753158317358448,109.04793434831623,146.91549012514446,2.417010123024532,0.8997285723325137,849.0,16932.0,144.98391323453552,13160029.0,255.0
77,3.08,1318.5806858654944,623.6913365158468,1318.5809839369103,623.6913522835164,1327,483,51609.0,128.17041357528365,57.52162346632847,71.96332545416412,72.71951057515847,56.562621565247774,103.23010569848076,0.22218093716695075,127.14105468190768,11.701161243222945,108.44019020916264,146.25681631634268,2.4368467070094506,0.9301700613667935,835.0,16896.0,144.9015868258489,13160248.0,255.0
