frame,t,cx,cy,geo_cx,geo_cy,peak_x,peak_y,area,eq_radius,sigma_x,sigma_y,sigma_maj,sigma_min,orientation_deg,ellipticity,radius_mean,radius_std,radius_min,radius_max,boundary_roughness,circularity,perimeter,halo_area,halo_radius,core_flux,peak_intensity
21,0.84,1314.566938346685,631.1276402211196,1314.5669041799579,631.1282571771821,1325,493,48278.0,123.9651752920192,55.585538461817265,69.63313256986297,70.22421436577842,54.83689409778307,101.9620615910455,0.2191170155047527,122.93627736691566,11.304491681419085,102.57992453354717,141.45689806129946,2.861782347716366,0.8557264410041019,842.0,16794.0,141.0551925715539,12310806.0,255.0
22,0.88,1314.592293548275,631.1764869178253,1314.5922689910765,631.1772086378601,1325,493,48299.0,123.9921335923812,55.602510392268535,69.63401837856475,70.21787401256843,54.86333790997126,101.89930623258088,0.21866990874501324,122.96918718973336,11.260528175595745,103.42700521535424,141.14859544988187,2.8512435741761113,0.866357395635453,837.0,16814.0,141.02422707395158,12316148.0,255.0
23,0.92,1314.4745567897385,631.1515013378225,1314.4747719232919,631.151782204845,1324,493,48339.0,124.04346652781943,55.657135539288724,69.6370708859413,70.23330259063584,54.90283767916329,102.03433071396535,0.21827914032219453,123.01772725125225,11.280270933480146,102.90978654609273,141.97683333502135,2.9140527567951167,0.8507346229158755,845.0,16891.0,141.14406024789693,12326373.0,255.0
24,0.96,1314.4339522021282,631.2617181916846,1314.433970065327,631.2619283883239,1324,493,48372.0,124.08580021292654,55.71265414453387,69.61141613074886,70.21680879004381,54.94769195243014,102.14927915228309,0.21745671870776773,123.07348366684427,11.206814151842744,102.95563147019479,141.91805362848234,2.8635237838848626,0.8413293831941618,850.0,16910.0,141.1430371384754,12334817.0,255.0
25,1.0,1314.5558846519352,631.3405428306397,1314.5559300306013,631.3410181126458,1324,493,48364.0,124.07553882773531,55.697689052185254,69.60360798216779,70.19752854575967,54.9472637713332,102.03919984774603,0.21724788735952827,123.05704313838258,11.17626121222677,103.4606460844642,141.83795371819315,2.774651027816084,0.8552181856202808,843.0,16779.0,141.1993637626805,12332760.0,255.0
26,1.04,1314.5730112783694,631.157406003299,1314.5730572933817,631.1578037537042,1324,493,48592.0,124.36765652468794,55.82765211120172,69.77600959909928,70.37296579718739,55.07325976125668,102.05106275542722,0.21740885669113286,123.35156457517964,11.236194728634299,103.44662197787677,142.66760938828702,2.852201412637809,0.8551872565987758,845.0,16827.0,141.4048830925336,12390887.0,255.0
27,1.08,1314.49431906955,631.1592549612104,1314.4945287753508,631.1595499609198,1324,493,48618.0,124.40092462069379,55.876550479246035,69.7500020732182,70.34446531435623,55.12629030064518,102.0545725785121,0.21633791579342987,123.39047504017762,11.181714377873966,103.52526637444304,142.00729029752483,2.878212534915711,0.8556448395069,845.0,16792.0,141.38093536389047,12397529.0,255.0
28,1.12,1314.4250753583283,631.1913981885639,1314.4250991350086,631.1917979905899,1324,493,48671.0,124.46871281752405,55.932704931476756,69.74821439127192,70.35001542387585,55.1738726353598,102.14446440085504,0.21572337542609077,123.46620006457799,11.131448504746427,103.71688854832571,141.92961441093698,2.7880517851223656,0.8525371498984196,847.0,16850.0,141.44926039648445,12411037.0,255.0
29,1.16,1314.450854920765,631.2891103641093,1314.4509723391584,631.2897303735343,1324,493,48697.0,124.50195391033851,55.93208535183547,69.78666418483485,70.3877795124992,55.173699940748186,102.12357003012482,0.21614660495220406,123.50326399626873,11.142625131942742,103.68618826733497,142.0021337334704,2.815978713235768,0.8734964718784997,837.0,16816.0,141.48572110855295,12417642.0,255.0
30,1.2,1314.403900214317,631.2612270410114,1314.4038773540344,631.2617624709917,1324,493,48693.0,124.49684047375386,55.9780040120942,69.71703081583597,70.29818339903188,55.246418252682545,101.97649775489505,0.214113145156417,123.50414935382807,11.04400124416538,103.73448521109079,142.07865028670292,2.8274444450231173,0.8692655629324756,839.0,16945.0,141.45247088104213,12416651.0,255.0
31,1.24,1314.5231563549635,631.2662951023933,1314.5231025135536,631.2668597010022,1324,493,48696.0,124.50067557088143,55.93183531607282,69.78064808859315,70.37213799881138,55.18578841481398,102.03501738724226,0.2158005997239122,123.50849089736195,11.127771186786052,103.61513222286473,142.33445393943487,2.7903322358578064,0.8904183298680293,829.0,16790.0,141.39716145281756,12417412.0,255.0
32,1.28,1314.4691059842917,631.219132832682,1314.46914817466,631.2197770733203,1325,493,48895.0,124.75480706151745,56.11209296166931,69.85003630459299,70.46024660065927,55.34390840251763,102.25040225959741,0.21453711741622272,123.75110293168237,11.084954798382311,103.67150190588717,142.59015649728917,2.7914013356514653,0.8444544957375345,853.0,16871.0,141.73512515201546,12468159.0,255.0
33,1.32,1314.4669539267495,631.1615908073354,1314.4669731331087,631.1621207477781,1325,493,48945.0,124.81857786109259,56.16064580083064,69.85661861092913,70.46541451682698,55.39486129137718,102.25258339216009,0.2138716323289489,123.81736097719659,11.057609113331043,103.67659767215636,142.1305900098713,2.773071590822922,0.8573366234878705,847.0,16902.0,141.70565589702116,12480908.0,255.0
34,1.36,1314.4645797523938,631.1509538364123,1314.4645617766146,631.1513230542719,1324,493,48902.0,124.76373693569671,56.06063340396347,69.92714590496773,70.52112830538066,55.31157938989149,102.0508994086132,0.21567364676337286,123.74137135241112,11.183388643982,103.67951673613501,142.65675313498994,2.8899918674012954,0.8308824442717581,860.0,17021.0,141.71042904884104,12469958.0,255.0
35,1.4,1314.4756902217362,631.2459577188429,1314.4757458111974,631.2463015937883,1324,493,48940.0,124.81220224735527,56.07524203675053,69.96408798635835,70.57331635952492,55.306540257563185,102.18528445608935,0.21632504875054326,123.8104378883749,11.191495610678858,103.66356371173987,142.89935913372014,2.830162022661243,0.859276833082868,846.0,16965.0,141.689401740213,12479649.0,255.0
36,1.44,1314.4722112899656,631.2793270856221,1314.472273888605,631.2796525293817,1324,493,48925.0,124.7930734517824,56.103530601853066,69.91926118223336,70.54971608910444,55.30865022769211,102.40768947605108,0.21603298647102742,123.79570161581604,11.167530153117102,103.66535230100817,142.91240883472818,2.8289458048709957,0.8549662945937201,848.0,16887.0,141.74138400129365,12475822.0,255.0
37,1.48,1314.3220049895099,631.2006818975792,1314.3220153340635,631.2009046286155,1324,493,49302.0,125.27295801023159,56.40161216257639,70.066043988541,70.67627118748902,55.635034517598314,102.27568057994817,0.21281876388172105,124.2780901094285,11.047819198991562,104.69664106240971,142.7985156042542,2.8396148626054605,0.8759562380851965,841.0,16967.0,142.1087572087803,12571976.0,255.0
38,1.52,1314.2879806888536,631.1862553113701,1314.2879988620662,631.1864992278306,1324,493,49212.0,125.15856390545837,56.321765882894695,70.0314714702418,70.63252408420668,55.566130420867474,102.17336706016604,0.21330674301512076,124.16797310987398,11.052796644317151,104.73090813928229,142.37258598074877,2.8250415565451057,0.8702133270768603,843.0,16888.0,142.10321851550344,12549022.0,255.0
39,1.56,1314.4180385537964,631.26131432731,1314.417989525395,631.2616012342171,1324,493,49262.0,125.22212908741768,56.37236026786335,70.05729579409737,70.67847536352726,55.59155346308198,102.36978070691306,0.2134585080230903,124.22117144472084,11.083444242578413,103.72036132284185,142.75411094628538,2.8620369053621437,0.8649304321889709,846.0,16934.0,142.12149325005328,12561772.0,255.0
40,1.6,1314.3324601894474,631.1863980943798,1314.332453611596,631.1868122944496,1324,493,49258.0,125.21704506033178,56.336229456282325,70.09005709592486,70.70701973168697,55.55991553020693,102.30503694986197,0.21422348529126234,124.21105770248796,11.10551736329815,104.68643418986215,142.79045136719046,2.797060434876817,0.8527219628519807,852.0,17001.0,142.2083271037208,12560740.0,255.0
41,1.64,1314.4370077825272,631.1701800728084,1314.4369787121782,631.1706881506585,1324,492,49277.0,125.24119235091406,56.33575578114165,70.11586828421513,70.73002280464073,55.56272346399915,102.26914717518099,0.2144393390418421,124.2366992920653,11.125706238613075,104.58218796692506,142.82316673660762,2.792542341371151,0.847075058669371,855.0,17093.0,142.17214661540893,12565584.0,255.0
42,1.68,1314.4293277820916,631.2252246498508,1314.4293024672556,631.2256269672048,1324,492,49245.0,125.20052054652477,56.33844380518676,70.06678414630912,70.6808821900029,55.566063238622455,102.28809690497698,0.21384592952234383,124.19205230211988,11.092990889979548,104.58891808064271,142.79154562773988,2.837070800414559,0.8749435102938117,841.0,16903.0,142.07526062929531,12557431.0,255.0
43,1.72,1314.472985070195,631.2814224587682,1314.4729502040154,631.281744178965,1324,493,49261.0,125.22085809999751,56.34418347353345,70.08311721628615,70.70288849640302,55.56448405515978,102.33653825513466,0.21411295582376944,124.23468138228735,11.105603595321442,104.54432954655063,143.05684794518683,2.78494784988182,0.8710797916185729,843.0,16973.0,142.11362502076145,12561517.0,255.0
44,1.76,1314.3202776816013,631.360391404495,1314.3202929545637,631.360604470987,1324,492,49564.0,125.60537886099226,56.58203403283988,70.21853725121939,70.84565424670647,55.794827926524306,102.44104806870374,0.21244530070638545,124.61354483328493,11.063125108739023,104.70222014564938,142.95461205597522,2.793673569444481,0.8540051131883821,854.0,16939.0,142.53391091197304,12638792.0,255.0
45,1.8,1314.3664382348018,631.2895643230529,1314.3664878166855,631.2898378247539,1324,492,49576.0,125.6205831758777,56.557785462192925,70.26436771627225,70.88816577750268,55.77394032750654,102.38395716663301,0.21321225178029424,124.61562377402045,11.097631791601048,104.65072537440544,142.69403769007596,2.7721891220420116,0.8384300116513562,862.0,17061.0,142.5602151740689,12641844.0,255.0
46,1.84,1314.3395044466768,631.2395110129238,1314.3395325408019,631.239653435422,1324,492,49630.0,125.68897983236849,56.61581147125051,70.27218389044364,70.9055729840992,55.82051287006498,102.49050243481966,0.21274858208137026,124.7019907814335,11.0861842984324,104.67848453231063,142.73914512435454,2.7876606838863665,0.8354619094953566,864.0,17109.0,142.57794324358315,12655631.0,255.0
47,1.88,1314.324547317276,631.2909599475531,1314.3245881142996,631.2911734457239,1324,492,49589.0,125.63705244062356,56.542939328035104,70.30322185804502,70.93186698839256,55.752284590107564,102.4081108141678,0.2140022960451473,124.63404950623608,11.128119226136523,104.69258663431445,143.02383855979187,2.771309192762241,0.8544358719614776,854.0,16966.0,142.55161636683582,12645170.0,255.0
48,1.92,1314.3633241258651,631.2944811168888,1314.363475070062,631.2947640073389,1324,492,49599.0,125.64971963689308,56.578348727385574,70.27025108659763,70.9015340867494,55.78521485695508,102.45797456362405,0.2132015819474259,124.65796616048125,11.082939932349326,104.77202993518068,143.02651140515357,2.730351785750269,0.846658375174011,858.0,17090.0,142.53073425563588,12647704.0,255.0
49,1.96,1314.3840278727682,631.3290871613058,1314.3840880680673,631.3292269849591,1324,493,49598.0,125.64845297473285,56.579479856759136,70.27222489970818,70.89943787602749,55.791512276330145,102.42039624308042,0.21308949763628005,124.6422348259012,11.103559279647039,104.63250004385203,143.2380727352044,2.8220300095180884,0.8329938851695496,865.0,17039.0,142.60344092029783,12647470.0,255.0
50,2.0,1314.332939576706,631.3088341474008,1314.3330646298946,631.3089417786824,1324,493,49621.0,125.67758297455389,56.60772607539947,70.26218799271939,70.88509596330326,55.825736745922036,102.3952030091457,0.21244746886111787,124.68406309105538,11.054956140301568,104.68390548317672,143.3359781739388,2.7960839138975255,0.8450629251262962,859.0,17049.0,142.57658965572838,12653332.0,255.0
51,2.04,1314.4530896445212,631.2223980821789,1314.4532401473887,631.2229653957065,1324,492,49936.0,126.07586000687749,56.82608292809465,70.4459632600209,71.09269476734057,56.01487473252663,102.62369714192833,0.21208677043623025,125.08365898294178,11.061758458702535,104.68598926071999,143.55131724194672,2.7861076718828803,0.8809245678986316,844.0,16944.0,142.95812190220258,12733617.0,255.0
52,2.08,1314.3658970571316,631.2726048765849,1314.3659942363113,631.273134806276,1324,492,49968.0,126.11624951936865,56.87647946863934,70.42507757099054,71.07014051783149,56.0683564446317,102.63603550112813,0.21108420447594078,125.1232884146816,11.023343033905926,104.6515450078873,143.37696370397768,2.7861067548645817,0.8609661749616067,854.0,16977.0,143.0099754424526,12741786.0,255.0
53,2.12,1314.3224178344508,631.2622731257668,1314.3224495515694,631.2625720691865,1324,492,49952.0,126.09605638025604,56.86983493759795,70.40634950958884,71.04708098428175,56.067320791249934,102.60156893880745,0.21084272549277416,125.09279182399979,10.975106290891883,104.81448777240806,143.29445197447248,2.7762135868578923,0.8408823957910951,864.0,16865.0,143.00774091957092,12737729.0,255.0
54,2.16,1314.4188005182582,631.3233609125642,1314.4188296082673,631.3234398782345,1331,492,49932.0,126.07081040799665,56.879526765390715,70.36614762192711,71.01010596617989,56.07352447347625,102.65038180257211,0.21034444730750745,125.07829113080346,10.967458095702632,104.71519373992693,143.24916637297238,2.773745534240957,0.868462307980875,850.0,16846.0,142.96698155529842,12732649.0,255.0
55,2.2,1314.4018959251089,631.2747556134555,1314.4019364647515,631.2749859966392,1323,492,49988.0,126.14148639743917,56.90873856564978,70.41768016791983,71.07119980155788,56.09045163066493,102.72758208532956,0.21078507486466513,125.1469407009815,10.995302442558343,104.73449012238565,143.2945265825586,2.7711983629149186,0.8376061185864054,866.0,16881.0,142.978021423549,12746917.0,255.0
56,2.24,1314.2897612910774,631.3132124665242,1314.2897621385487,631.313387972667,1332,492,49903.0,126.0341947656655,56.82928705133841,70.3836214846722,71.01193239794591,56.042193900404996,102.48149834040566,0.21080595883029274,125.03771890212805,10.982803942118192,104.72700621771399,143.32483349312182,2.7845082353086137,0.8538368120432674,857.0,16787.0,142.94634241560908,12725247.0,255.0
57,2.28,1314.250095661294,631.4258744966244,1314.2501151819874,631.4263536387492,1332,492,49921.0,126.05692296808222,56.842507012712595,70.38362612502472,71.00739028555844,56.06135883861469,102.44461594693388,0.21048557603423845,125.05779085916221,10.965495463247873,104.9012779400117,143.12159711090982,2.7344073261204294,0.8723714336722146,848.0,16772.0,142.8901530815402,12729809.0,255.0
58,2.32,1314.3006756188706,631.3416492146721,1314.3006952375229,631.3417483119954,1324,492,49911.0,126.04429669492855,56.831668446872705,70.393081923842,71.02090283943774,56.04512361537928,102.47422738732995,0.2108643881635146,125.0415030608863,11.007896312814296,104.83226631034437,143.40976287755052,2.7910720827559943,0.8660580746688843,851.0,16872.0,142.9088765090669,12727294.0,255.0
59,2.36,1314.4172644405817,631.2350221976837,1314.417316258352,631.2353245307031,1323,492,50288.0,126.51943548882308,57.11012340304094,70.58043510025543,71.23193290976987,56.29543274538333,102.72286813951382,0.20968826134911622,125.52696283779632,10.9529173674178,104.72113151738452,143.5332500215489,2.754488193356988,0.8725997968173118,851.0,16726.0,143.41851769717974,12823410.0,255.0
60,2.4,1314.4109533282062,631.212448564721,1314.4109874826147,631.2129346314325,1324,492,50330.0,126.5722583018498,57.12243200152374,70.6191324278131,71.26024365731529,56.32061591039079,102.61835374941153,0.20964884457549637,125.59743845079963,10.959737016225827,104.72857143651686,143.35748029639194,2.766108104063445,0.8651762019365921,855.0,16873.0,143.48785188800267,12834090.0,255.0
61,2.44,1314.3973425717415,631.2018427454055,1314.3972760482848,631.2024301143583,1324,492,50368.0,126.62003138249955,57.18195538817745,70.59893381164022,71.2481271042508,56.37100195572538,102.72264087700738,0.20880724523126193,125.64816107237971,10.916664203042858,105.74137584720533,143.45180917508156,2.748583540014263,0.8760456126007512,850.0,16866.0,143.47260159699317,12843771.0,255.0
62,2.48,1314.389732548851,631.2565669330547,1314.389849026619,631.2568533969011,1324,492,50340.0,126.58483191319576,57.14312761019842,70.60797617423304,71.25644665847138,56.332425317084535,102.6974300821276,0.20944099855156872,125.60899310195892,10.934223277838218,104.7475464717638,143.39657356295984,2.7168925489759532,0.8533295248979061,861.0,16935.0,143.4389523937962,12836662.0,255.0
63,2.52,1314.4088078077252,631.2391415454479,1314.408806406104,631.2395135811792,1323,492,50327.0,126.56848597487304,57.10965563598753,70.6360234228512,71.2906373115362,56.29036865725493,102.72866760569255,0.21041007935910172,125.59893700215972,10.995916290090483,104.72936999358372,143.5278609738458,2.723689841439945,0.8712277848156975,852.0,16874.0,143.45043967448512,12833341.0,255.0
64,2.56,1314.4360626624716,631.1584680313701,1314.436119325963,631.1587241728361,1324,492,50383.0,126.63888421649145,57.14857168939481,70.66401816957861,71.31296286960053,56.33670239521844,102.68164892839269,0.2100075480213459,125.66159973497714,10.986497829250654,105.70488927208947,144.20447087660287,2.726661621091368,0.8825251016690036,847.0,16908.0,143.55137184052947,12847626.0,255.0
65,2.6,1314.4877808700542,631.1221070330878,1314.4878460499663,631.1223537355522,1324,492,50354.0,126.60243287116798,57.11885357377979,70.66662768891213,71.31745785639546,56.30413756916514,102.6861601384433,0.21051395743046653,125.61574117472183,11.024589867351779,105.65508439194721,143.6557961345007,2.774760361611573,0.8676170904182026,854.0,16800.0,143.50678752133413,12840235.0,255.0
66,2.64,1314.4424377546768,631.13934342997,1314.4424741858618,631.1396346306592,1324,492,50360.0,126.60997538983925,57.11205151007083,70.68898006900118,71.35212648941503,56.281367932230886,102.78481409901647,0.2112166700374356,125.6220188545475,11.05073954285365,104.7008460440102,144.22435353600105,2.778747245847434,0.88840438239697,844.0,16845.0,143.5321987475046,12841768.0,255.0
67,2.68,1314.3875273424214,631.2507542380802,1314.3875327979645,631.2510535103761,1324,492,50308.0,126.54459195925419,57.1045384321105,70.62555302504902,71.28558009221739,56.27844276945176,102.77925380914093,0.21052136074858196,125.56627319148073,11.005802150425353,104.75003988128289,143.51307033047493,2.7805146790085247,0.8708988693645183,852.0,16816.0,143.51842838097912,12828509.0,255.0
68,2.72,1314.4363813635184,631.1752286461982,1314.4363833777516,631.1753627480011,1323,492,50655.0,126.98026336655597,57.3114785360632,70.85024080085209,71.51870553116713,56.47510028919439,102.84527152086336,0.21034504372309826,125.99321225947263,11.016329554526353,105.70372545741814,144.1879647432766,2.708510148360688,0.8626723055213021,859.0,16622.0,144.0235280374882,12917009.0,255.0
69,2.76,1314.4356909909393,631.1387888862907,1314.4356934133627,631.1389788343074,1324,492,50648.0,126.97148938024091,57.333472355013626,70.81332081118704,71.48763449504773,56.490455573430005,102.92027915386497,0.20978703558384837,125.99276388008697,10.9844649182737,105.7062565969544,144.22385169581437,2.706598538149351,0.8809156247419563,850.0,16668.0,143.89723535374688,12915220.0,255.0
70,2.8,1314.3965875205147,631.1552455863277,1314.3965928584103,631.1553325314983,1323,492,50717.0,127.05794936792941,57.38166298297578,70.8612787439359,71.55470013580931,56.51460838041795,103.08686610969582,0.2101901304435011,126.07378788178099,11.014356711967634,105.74447461528395,144.20151811162665,2.6981653831424937,0.8498213474503227,866.0,16712.0,144.00405462272687,12932825.0,255.0
71,2.84,1314.312053043696,631.1945745165953,1314.3120560378848,631.1947316495659,1323,492,50680.0,127.01159408414065,57.30161080492407,70.8960248911427,71.55994621005142,56.4703023244879,102.78304778592432,0.21086717758661488,126.01570836953262,11.039787813051586,105.82691768996693,144.1495606851312,2.7040756726359834,0.8472435578220818,867.0,16792.0,143.89439792868092,12923383.0,255.0
72,2.88,1314.4186760983443,631.2483343069932,1314.418692694469,631.2485260770975,1323,492,50715.0,127.055444109298,57.35522534321817,70.89198994038695,71.58100696194256,56.492969068669,103.02580598105096,0.2107826996803135,126.06759647219495,11.047024693385572,105.71775084001618,144.1129982421956,2.7117666284067674,0.865708572691989,858.0,16836.0,143.9863584155968,12932305.0,255.0
73,2.92,1314.3982118037966,631.2462259546778,1314.398122399069,631.2465534583753,1323,492,50703.0,127.04041152002279,57.3576870541574,70.8615588338627,71.53600869056362,56.51428355018975,102.9116152478499,0.2099883040071734,126.04704286469952,10.994362644681335,105.73829346069614,144.3098740623647,2.6963881634999614,0.8594828546066455,861.0,16815.0,144.00606381710625,12929230.0,255.0
74,2.96,1314.4004293788685,631.2112267314346,1314.4002920399384,631.211571095939,1332,491,50678.0,127.00908791114966,57.33309215012979,70.86292053345421,71.5478862868126,56.475985426686044,102.9935560156847,0.2106547326878131,126.01679732365386,11.016146725002018,105.73782335949035,144.146816049028,2.7006864790530964,0.8752482858162752,853.0,16831.0,143.90274672508536,12922853.0,255.0
75,3.0,1314.3417299710945,631.377484495792,1314.3416618933813,631.3777281795019,1323,492,50629.0,126.94767121770741,57.33542890923322,70.78881628728536,71.46698200340698,56.487860668337184,102.96481966667884,0.20959498939462295,125.97071471302509,10.967012624072321,105.81090437897326,143.97346814684093,2.726309880231145,0.8826607868668197,849.0,16810.0,143.90822902046355,12910366.0,255.0
76,3.04,1314.4489323950643,631.3281816404735,1314.4489200118355,631.3283361278233,1332,491,50695.0,127.03038880554239,57.410474112643215,70.79995253630965,71.49167848961851,56.546756969071126,103.10864479092297,0.20904421096670112,126.04526573742542,10.962302778891186,105.70649052207598,144.0388392263762,2.7962189068919905,0.8593472440345522,861.0,16932.0,143.86936630896923,12927207.0,255.0
77,3.08,1314.4308739023998,631.2220601389579,1314.4308675330822,631.2223558877472,1323,492,50707.0,127.04542258075053,57.41159107139875,70.79411792839402,71.46861282546638,56.569738406788254,102.96047004875906,0.20846737931044912,126.07374285255052,10.90189867344437,105.70687724030763,144.14084893149914,2.6726089816645167,0.8635578836456157,859.0,16897.0,143.92377970279927,12930254.0,255.0
